Timestamp,Recv_Time,Roll,Pitch,Raw_Line
17:26:29.653,1769592389.6533332,-20.424515,46.818001,"-20.424515, 46.818001"
17:26:29.654,1769592389.654657,-20.219635,46.716522,"-20.219635, 46.716522"
17:26:29.654,1769592389.654657,-20.219635,46.716522,"-20.219635, 46.716522"
17:26:29.655,1769592389.6551616,-20.219635,46.716522,"-20.219635, 46.716522"
17:26:29.655,1769592389.6551616,-20.019287,46.389259,"-20.019287, 46.389259"
17:26:29.655,1769592389.6551616,-20.019287,46.389259,"-20.019287, 46.389259"
17:26:29.656,1769592389.6564765,-20.339115,46.118679,"-20.339115, 46.118679"
17:26:29.656,1769592389.6564765,-20.339115,46.118679,"-20.339115, 46.118679"
17:26:29.656,1769592389.6564765,-20.339115,46.118679,"-20.339115, 46.118679"
17:26:29.657,1769592389.657701,-20.769577,45.749908,"-20.769577, 45.749908"
17:26:29.657,1769592389.657701,-20.769577,45.749908,"-20.769577, 45.749908"
17:26:29.658,1769592389.6587024,-20.769577,45.749908,"-20.769577, 45.749908"
17:26:29.658,1769592389.6587024,-21.480139,45.676994,"-21.480139, 45.676994"
17:26:29.658,1769592389.6587024,-21.480139,45.676994,"-21.480139, 45.676994"
17:26:29.659,1769592389.659702,-22.401562,45.655174,"-22.401562, 45.655174"
17:26:29.659,1769592389.659702,-22.401562,45.655174,"-22.401562, 45.655174"
17:26:29.659,1769592389.659702,-22.401562,45.655174,"-22.401562, 45.655174"
17:26:29.659,1769592389.6612952,-22.833447,45.802067,"-22.833447, 45.802067"
17:26:29.661,1769592389.6612952,-22.833447,45.802067,"-22.833447, 45.802067"
17:26:29.661,1769592389.6618814,-22.833447,45.802067,"-22.833447, 45.802067"
17:26:29.661,1769592389.6618814,-23.443369,46.119423,"-23.443369, 46.119423"
17:26:29.661,1769592389.6618814,-23.443369,46.119423,"-23.443369, 46.119423"
17:26:29.662,1769592389.6629217,-23.885239,46.417332,"-23.885239, 46.417332"
17:26:29.676,1769592389.6768153,-23.885239,46.417332,"-23.885239, 46.417332"
17:26:29.688,1769592389.6882846,-23.885239,46.417332,"-23.885239, 46.417332"
17:26:29.690,1769592389.6903315,-24.639782,46.570396,"-24.639782, 46.570396"
17:26:29.710,1769592389.7102544,-24.639782,46.570396,"-24.639782, 46.570396"
17:26:29.720,1769592389.7207413,-24.639782,46.570396,"-24.639782, 46.570396"
17:26:29.739,1769592389.7394528,-25.152668,46.866711,"-25.152668, 46.866711"
17:26:29.742,1769592389.742765,-25.152668,46.866711,"-25.152668, 46.866711"
17:26:29.758,1769592389.7581403,-25.476255,46.969505,"-25.476255, 46.969505"
17:26:29.772,1769592389.7724173,-25.476255,46.969505,"-25.476255, 46.969505"
17:26:29.785,1769592389.7855053,-25.476255,46.969505,"-25.476255, 46.969505"
17:26:29.789,1769592389.7890475,-25.568787,47.022217,"-25.568787, 47.022217"
17:26:29.813,1769592389.8133767,-25.568787,47.022217,"-25.568787, 47.022217"
17:26:29.815,1769592389.8159528,-25.568787,47.022217,"-25.568787, 47.022217"
17:26:29.832,1769592389.832219,-25.451494,47.117363,"-25.451494, 47.117363"
17:26:29.848,1769592389.8485658,-25.451494,47.117363,"-25.451494, 47.117363"
17:26:29.852,1769592389.8526452,-25.136162,47.160461,"-25.136162, 47.160461"
17:26:29.867,1769592389.8674717,-25.136162,47.160461,"-25.136162, 47.160461"
17:26:29.879,1769592389.879882,-25.136162,47.160461,"-25.136162, 47.160461"
17:26:29.884,1769592389.8842044,-24.758335,47.107277,"-24.758335, 47.107277"
17:26:29.901,1769592389.9019907,-24.758335,47.107277,"-24.758335, 47.107277"
17:26:29.917,1769592389.9177139,-24.758335,47.107277,"-24.758335, 47.107277"
17:26:29.921,1769592389.9216993,-24.720766,47.025578,"-24.720766, 47.025578"
17:26:29.969,1769592389.9699771,-24.720766,47.025578,"-24.720766, 47.025578"
17:26:29.974,1769592389.9749799,-24.318705,46.783287,"-24.318705, 46.783287"
17:26:29.977,1769592389.9774384,-24.318705,46.783287,"-24.318705, 46.783287"
17:26:29.982,1769592389.9821386,-24.318705,46.783287,"-24.318705, 46.783287"
17:26:29.983,1769592389.9835532,-23.597652,46.692917,"-23.597652, 46.692917"
17:26:29.988,1769592389.9881494,-23.597652,46.692917,"-23.597652, 46.692917"
17:26:30.013,1769592390.0133307,-23.597652,46.692917,"-23.597652, 46.692917"
17:26:30.029,1769592390.029486,-23.340178,46.907707,"-23.340178, 46.907707"
17:26:30.040,1769592390.0404966,-23.340178,46.907707,"-23.340178, 46.907707"
17:26:30.044,1769592390.0441763,-23.107628,47.20031,"-23.107628, 47.200310"
17:26:30.062,1769592390.0620205,-23.107628,47.20031,"-23.107628, 47.200310"
17:26:30.067,1769592390.0678513,-23.107628,47.20031,"-23.107628, 47.200310"
17:26:30.090,1769592390.090658,-23.058863,47.427002,"-23.058863, 47.427002"
17:26:30.095,1769592390.0955467,-23.058863,47.427002,"-23.058863, 47.427002"
17:26:30.109,1769592390.1095319,-23.058863,47.427002,"-23.058863, 47.427002"
17:26:30.113,1769592390.1130397,-22.96854,47.727409,"-22.968540, 47.727409"
17:26:30.134,1769592390.1347454,-22.96854,47.727409,"-22.968540, 47.727409"
17:26:30.141,1769592390.1417274,-23.069092,47.721725,"-23.069092, 47.721725"
17:26:30.150,1769592390.1507375,-23.069092,47.721725,"-23.069092, 47.721725"
17:26:30.159,1769592390.1594908,-23.069092,47.721725,"-23.069092, 47.721725"
17:26:30.184,1769592390.184774,-23.303785,47.616241,"-23.303785, 47.616241"
17:26:30.190,1769592390.1905608,-23.303785,47.616241,"-23.303785, 47.616241"
17:26:30.209,1769592390.2092774,-23.303785,47.616241,"-23.303785, 47.616241"
17:26:30.215,1769592390.215802,-23.355375,47.759415,"-23.355375, 47.759415"
17:26:30.228,1769592390.2281642,-23.355375,47.759415,"-23.355375, 47.759415"
17:26:30.229,1769592390.2296882,-23.185629,47.87682,"-23.185629, 47.876820"
17:26:30.251,1769592390.2514782,-23.185629,47.87682,"-23.185629, 47.876820"
17:26:30.267,1769592390.2675967,-23.185629,47.87682,"-23.185629, 47.876820"
17:26:30.279,1769592390.279646,-23.092512,47.676937,"-23.092512, 47.676937"
17:26:30.284,1769592390.2841976,-23.092512,47.676937,"-23.092512, 47.676937"
17:26:30.297,1769592390.2979019,-23.092512,47.676937,"-23.092512, 47.676937"
17:26:30.313,1769592390.31344,-22.873114,47.715214,"-22.873114, 47.715214"
17:26:30.316,1769592390.3164403,-22.873114,47.715214,"-22.873114, 47.715214"
17:26:30.324,1769592390.3245137,-23.027332,47.286789,"-23.027332, 47.286789"
17:26:30.342,1769592390.3426754,-23.027332,47.286789,"-23.027332, 47.286789"
17:26:30.370,1769592390.3706636,-23.027332,47.286789,"-23.027332, 47.286789"
17:26:30.374,1769592390.3742695,-22.65213,46.813438,"-22.652130, 46.813438"
17:26:30.381,1769592390.3819253,-22.65213,46.813438,"-22.652130, 46.813438"
17:26:30.394,1769592390.3945656,-22.65213,46.813438,"-22.652130, 46.813438"
17:26:30.409,1769592390.4108675,-22.591377,46.666813,"-22.591377, 46.666813"
17:26:30.414,1769592390.4144914,-22.591377,46.666813,"-22.591377, 46.666813"
17:26:30.426,1769592390.426554,-22.579651,46.611553,"-22.579651, 46.611553"
17:26:30.445,1769592390.4451747,-22.579651,46.611553,"-22.579651, 46.611553"
17:26:30.449,1769592390.4497721,-22.579651,46.611553,"-22.579651, 46.611553"
17:26:30.465,1769592390.4674435,-22.755016,46.946999,"-22.755016, 46.946999"
17:26:30.486,1769592390.4867558,-22.755016,46.946999,"-22.755016, 46.946999"
17:26:30.489,1769592390.4892735,-22.755016,46.946999,"-22.755016, 46.946999"
17:26:30.491,1769592390.4917793,-22.533253,47.275459,"-22.533253, 47.275459"
17:26:30.515,1769592390.5159075,-22.533253,47.275459,"-22.533253, 47.275459"
17:26:30.519,1769592390.5199003,-22.484953,47.387604,"-22.484953, 47.387604"
17:26:30.549,1769592390.5493999,-22.484953,47.387604,"-22.484953, 47.387604"
17:26:30.551,1769592390.551167,-22.484953,47.387604,"-22.484953, 47.387604"
17:26:30.569,1769592390.569609,-22.535088,47.283409,"-22.535088, 47.283409"
17:26:30.576,1769592390.5767229,-22.535088,47.283409,"-22.535088, 47.283409"
17:26:30.596,1769592390.5964718,-22.535088,47.283409,"-22.535088, 47.283409"
17:26:30.601,1769592390.6017134,-22.544186,47.315941,"-22.544186, 47.315941"
17:26:30.605,1769592390.605749,-22.544186,47.315941,"-22.544186, 47.315941"
17:26:30.623,1769592390.6239417,-22.43718,47.30875,"-22.437180, 47.308750"
17:26:30.626,1769592390.6269655,-22.43718,47.30875,"-22.437180, 47.308750"
17:26:30.642,1769592390.642676,-22.43718,47.30875,"-22.437180, 47.308750"
17:26:30.659,1769592390.6592443,-22.739536,47.370686,"-22.739536, 47.370686"
17:26:30.667,1769592390.6673083,-22.739536,47.370686,"-22.739536, 47.370686"
17:26:30.695,1769592390.6951907,-22.739536,47.370686,"-22.739536, 47.370686"
17:26:30.697,1769592390.6977408,-22.932369,47.294289,"-22.932369, 47.294289"
17:26:30.704,1769592390.7057798,-22.932369,47.294289,"-22.932369, 47.294289"
17:26:30.724,1769592390.724023,-23.486217,47.119282,"-23.486217, 47.119282"
17:26:30.726,1769592390.7265284,-23.486217,47.119282,"-23.486217, 47.119282"
17:26:30.757,1769592390.757999,-23.486217,47.119282,"-23.486217, 47.119282"
17:26:30.759,1769592390.75952,-23.713121,46.753075,"-23.713121, 46.753075"
17:26:30.763,1769592390.76327,-23.713121,46.753075,"-23.713121, 46.753075"
17:26:30.778,1769592390.7783198,-23.713121,46.753075,"-23.713121, 46.753075"
17:26:30.789,1769592390.789349,-24.04492,46.494877,"-24.044920, 46.494877"
17:26:30.792,1769592390.7929935,-24.04492,46.494877,"-24.044920, 46.494877"
17:26:30.824,1769592390.824687,-23.991516,46.444763,"-23.991516, 46.444763"
17:26:30.826,1769592390.8266828,-23.991516,46.444763,"-23.991516, 46.444763"
17:26:30.838,1769592390.8389435,-23.991516,46.444763,"-23.991516, 46.444763"
17:26:30.851,1769592390.8516865,-24.232864,46.439056,"-24.232864, 46.439056"
17:26:30.855,1769592390.8557339,-24.232864,46.439056,"-24.232864, 46.439056"
17:26:30.878,1769592390.8783045,-24.232864,46.439056,"-24.232864, 46.439056"
17:26:30.882,1769592390.8825564,-23.847025,46.308064,"-23.847025, 46.308064"
17:26:30.894,1769592390.8940935,-23.847025,46.308064,"-23.847025, 46.308064"
17:26:30.912,1769592390.9121394,-24.199213,46.295712,"-24.199213, 46.295712"
17:26:30.923,1769592390.923061,-24.199213,46.295712,"-24.199213, 46.295712"
17:26:30.938,1769592390.9381733,-24.199213,46.295712,"-24.199213, 46.295712"
17:26:30.942,1769592390.942808,-24.442408,46.227577,"-24.442408, 46.227577"
17:26:30.958,1769592390.9582348,-24.442408,46.227577,"-24.442408, 46.227577"
17:26:30.971,1769592390.971883,-24.442408,46.227577,"-24.442408, 46.227577"
17:26:30.989,1769592390.989436,-24.49461,45.757679,"-24.494610, 45.757679"
17:26:30.991,1769592390.9919558,-24.49461,45.757679,"-24.494610, 45.757679"
17:26:31.009,1769592391.0099897,-24.561262,45.196922,"-24.561262, 45.196922"
17:26:31.014,1769592391.0141208,-24.561262,45.196922,"-24.561262, 45.196922"
17:26:31.033,1769592391.033207,-24.561262,45.196922,"-24.561262, 45.196922"
17:26:31.039,1769592391.0393732,-24.282888,44.588737,"-24.282888, 44.588737"
17:26:31.054,1769592391.0548909,-24.282888,44.588737,"-24.282888, 44.588737"
17:26:31.063,1769592391.0633035,-24.282888,44.588737,"-24.282888, 44.588737"
17:26:31.090,1769592391.090669,-24.238705,44.447044,"-24.238705, 44.447044"
17:26:31.095,1769592391.095571,-24.238705,44.447044,"-24.238705, 44.447044"
17:26:31.098,1769592391.0986226,-24.071562,44.419437,"-24.071562, 44.419437"
17:26:31.114,1769592391.1141891,-24.071562,44.419437,"-24.071562, 44.419437"
17:26:31.135,1769592391.1355276,-24.071562,44.419437,"-24.071562, 44.419437"
17:26:31.141,1769592391.1417274,-24.408194,44.325523,"-24.408194, 44.325523"
17:26:31.151,1769592391.1516113,-24.408194,44.325523,"-24.408194, 44.325523"
17:26:31.159,1769592391.1594088,-24.408194,44.325523,"-24.408194, 44.325523"
17:26:31.175,1769592391.1750603,-24.843887,44.281395,"-24.843887, 44.281395"
17:26:31.188,1769592391.1889536,-24.843887,44.281395,"-24.843887, 44.281395"
17:26:31.192,1769592391.1929746,-24.99737,43.857224,"-24.997370, 43.857224"
17:26:31.246,1769592391.2462816,-24.99737,43.857224,"-24.997370, 43.857224"
17:26:31.248,1769592391.2484062,-24.99737,43.857224,"-24.997370, 43.857224"
17:26:31.263,1769592391.2632587,-24.759373,43.495152,"-24.759373, 43.495152"
17:26:31.285,1769592391.2856028,-24.759373,43.495152,"-24.759373, 43.495152"
17:26:31.290,1769592391.2906814,-24.759373,43.495152,"-24.759373, 43.495152"
17:26:31.304,1769592391.3043203,-24.30479,43.222939,"-24.304790, 43.222939"
17:26:31.306,1769592391.3066256,-24.30479,43.222939,"-24.304790, 43.222939"
17:26:31.311,1769592391.3117492,-23.952614,43.160698,"-23.952614, 43.160698"
17:26:31.327,1769592391.3272402,-23.952614,43.160698,"-23.952614, 43.160698"
17:26:31.329,1769592391.3295805,-23.952614,43.160698,"-23.952614, 43.160698"
17:26:31.332,1769592391.3323276,-23.986778,43.240211,"-23.986778, 43.240211"
17:26:31.356,1769592391.3569775,-23.986778,43.240211,"-23.986778, 43.240211"
17:26:31.359,1769592391.35948,-23.986778,43.240211,"-23.986778, 43.240211"
17:26:31.362,1769592391.3620405,-23.835625,43.073353,"-23.835625, 43.073353"
17:26:31.379,1769592391.3797753,-23.835625,43.073353,"-23.835625, 43.073353"
17:26:31.383,1769592391.383991,-23.393951,42.548878,"-23.393951, 42.548878"
17:26:31.403,1769592391.4033647,-23.393951,42.548878,"-23.393951, 42.548878"
17:26:31.420,1769592391.4209316,-23.393951,42.548878,"-23.393951, 42.548878"
17:26:31.424,1769592391.424226,-22.777466,42.059231,"-22.777466, 42.059231"
17:26:31.439,1769592391.4401355,-22.777466,42.059231,"-22.777466, 42.059231"
17:26:31.453,1769592391.4530933,-22.777466,42.059231,"-22.777466, 42.059231"
17:26:31.456,1769592391.4562175,-22.229843,41.560127,"-22.229843, 41.560127"
17:26:31.474,1769592391.474538,-22.229843,41.560127,"-22.229843, 41.560127"
17:26:31.488,1769592391.4883027,-22.019424,41.547188,"-22.019424, 41.547188"
17:26:31.491,1769592391.4916577,-22.019424,41.547188,"-22.019424, 41.547188"
17:26:31.511,1769592391.5121133,-22.019424,41.547188,"-22.019424, 41.547188"
17:26:31.524,1769592391.5258665,-21.456654,41.360371,"-21.456654, 41.360371"
17:26:31.527,1769592391.527371,-21.456654,41.360371,"-21.456654, 41.360371"
17:26:31.549,1769592391.5490768,-21.456654,41.360371,"-21.456654, 41.360371"
17:26:31.558,1769592391.5581865,-21.277861,41.298912,"-21.277861, 41.298912"
17:26:31.574,1769592391.574227,-21.277861,41.298912,"-21.277861, 41.298912"
17:26:31.576,1769592391.5769384,-21.553291,41.436165,"-21.553291, 41.436165"
17:26:31.591,1769592391.591861,-21.553291,41.436165,"-21.553291, 41.436165"
17:26:31.617,1769592391.6177902,-21.553291,41.436165,"-21.553291, 41.436165"
17:26:31.621,1769592391.6215582,-21.183189,41.169762,"-21.183189, 41.169762"
17:26:31.625,1769592391.6250699,-21.183189,41.169762,"-21.183189, 41.169762"
17:26:31.650,1769592391.6507623,-21.183189,41.169762,"-21.183189, 41.169762"
17:26:31.651,1769592391.6517985,-20.708214,40.675644,"-20.708214, 40.675644"
17:26:31.674,1769592391.6744547,-20.708214,40.675644,"-20.708214, 40.675644"
17:26:31.678,1769592391.6781516,-20.236231,40.310341,"-20.236231, 40.310341"
17:26:31.689,1769592391.6909106,-20.236231,40.310341,"-20.236231, 40.310341"
17:26:31.694,1769592391.694179,-20.236231,40.310341,"-20.236231, 40.310341"
17:26:31.721,1769592391.7212822,-20.011669,40.428635,"-20.011669, 40.428635"
17:26:31.726,1769592391.7268212,-20.011669,40.428635,"-20.011669, 40.428635"
17:26:31.740,1769592391.7400184,-20.011669,40.428635,"-20.011669, 40.428635"
17:26:31.756,1769592391.7563615,-19.896847,40.330399,"-19.896847, 40.330399"
17:26:31.759,1769592391.7593963,-19.896847,40.330399,"-19.896847, 40.330399"
17:26:31.777,1769592391.777478,-19.848869,40.080082,"-19.848869, 40.080082"
17:26:31.787,1769592391.7871032,-19.848869,40.080082,"-19.848869, 40.080082"
17:26:31.806,1769592391.8071475,-19.848869,40.080082,"-19.848869, 40.080082"
17:26:31.815,1769592391.815805,-19.425728,39.682114,"-19.425728, 39.682114"
17:26:31.819,1769592391.8194842,-19.425728,39.682114,"-19.425728, 39.682114"
17:26:31.832,1769592391.832281,-19.425728,39.682114,"-19.425728, 39.682114"
17:26:31.846,1769592391.8466165,-19.095985,39.163094,"-19.095985, 39.163094"
17:26:31.864,1769592391.86415,-19.095985,39.163094,"-19.095985, 39.163094"
17:26:31.868,1769592391.8685365,-18.832687,38.767105,"-18.832687, 38.767105"
